sentence_id,token_id,form,lemma,upos,deprel,head
s192,19,",",",",Z,AuxX,25
s192,20,தில்லி,தில்லி,N,Atr,21
s192,21,சிறையில்,சிறை,N,Comp,22
s192,22,இருந்து,இரு,P,AuxP,24
s192,23,2,2,U,Atr,24
s192,24,பேர்,பேர்,N,Sb_M,25
s192,25,உம்,உம்,T,AuxZ,26
s192,26,விடுவிக்கப்,விடுவி,V,Pred,0
s192,27,படுகின்றனர்,படு,V,AuxV,26
s192,28,.,.,Z,AuxK,0
s193,1,மொத்தம்,மொத்தம்,J,Atr,3
s193,2,85,85,U,Atr,3
s193,3,பேர்,பேர்,N,Sb,4
s193,4,விடுதலைசெய்ய,விடுதலைசெய்,V,Obj,7
s193,5,ப்பட,படு,V,AuxV,4
s193,6,உள்ளத்,உள்,V,AuxV,4
s193,7,ஆக,ஆக,T,AuxC,10
s193,8,உள்துறை,உள்துறை,N,Atr,9
s193,9,அமைச்சகம்,அமைச்சகம்,N,Sb,10
s193,10,தெரிவித்த்,தெரிவி,V,Pred,0
s193,11,உள்ளது,உள்,V,AuxV,10
s193,12,.,.,Z,AuxK,0
s194,1,இந்த,இந்த,D,AuxA,2
s194,2,ஆண்டு,ஆண்டு,N,AAdjn,12
s194,3,இதுவரை,இதுவரை,A,AAdjn,12
s194,4,128,128,U,Atr,5
s194,5,கைதிகள்,கைதி,N,Sb,12
s194,6,விடுவிக்கப்,விடுவி,V,AAdjn,12
s194,7,பட்டு,படு,V,AuxV,6
s194,8,",",",",Z,AuxX,12
s194,9,அட்டாரி,அட்டாரி,N,Atr,10
s194,10,வழியாக,வழி,P,AuxP,11
s194,11,பாகிஸ்தானுக்கு,பாகிஸ்தான்,N,Obj,12
s194,12,அனுப்பப்,அனுப்பு,V,Pred,0
s194,13,பட்ட்,படு,V,AuxV,12
s194,14,உள்ளனர்,உள்,V,AuxV,12
s194,15,.,.,Z,AuxK,0
s195,1,தற்போது,தற்போது,A,AAdjn,5
s195,2,புதிதாக,புதிது,A,AAdjn,5
s195,3,85,85,U,Atr,4
s195,4,பேர்,பேர்,N,Sb,5
s195,5,விடுவிக்க,விடுவி,V,Obj,8
s195,6,ப்பட,படு,V,AuxV,5
s195,7,உள்ளதைய்,உள்,V,AuxV,5
s195,8,அடுத்து,அடுத்து,V,AAdjn,15
s195,9,இந்த,இந்த,D,AuxA,10
s195,10,ஆண்டு,ஆண்டு,N,AAdjn,15
s195,11,மொத்தம்,மொத்தம்,J,Atr,13
s195,12,213,213,U,Atr,13
s195,13,கைதிகளை,கைதி,N,Obj,15
s195,14,இந்தியா,இந்தியா,N,Sb,15
s195,15,விடுதலை,விடுதலை,N,Sb,18
s195,16,செய்த்,செய்,V,AAdjn,15
s195,17,உள்ளது,உள்,V,AuxV,15
s195,18,குறிப்பிடத்,குறிப்பிடு,V,Pred,0
s195,19,தக்கது,தகு,V,AuxV,18
s195,20,.,.,Z,AuxK,0
s196,1,அல்கொய்தா,அல்கொய்தா,N,Atr,3
s196,2,தீவிரவாத,தீவிரவாதம்,N,Atr,3
s196,3,இயக்கத்தின்,இயக்கம்,N,Atr,4
s196,4,தலைவர்,தலைவர்,N,Atr,7
s196,5,ஒசாமா,ஒசாமா,N,Atr,7
s196,6,பின்,பின்,N,Atr,7
s196,7,லேடனை,லேடன்,N,Obj,8
s196,8,பிடிப்பது,பிடி,V,Sb,10
s196,9,அமெரிக்காவுக்கு,அமெரிக்கா,N,AAdjn,10
s196,10,முக்கியம்,முக்கியம்,N,Obj,11
s196,11,என்று,என்,T,AuxC,15
s196,12,அந்நாட்டின்,அந்நாடு,N,Atr,14
s196,13,அதிபர்,அதிபர்,N,Atr,14
s196,14,ஒபாமா,ஒபாமா,N,Sb,15
s196,15,கூறிய்,கூறு,V,Pred,0
s196,16,உள்ளார்,உள்,V,AuxV,15
s196,17,.,.,Z,AuxK,0
s197,1,வெள்ளை,வெள்ளை,N,Atr,2
s197,2,மாளிகையில்,மாளிகை,N,AComp,3
s197,3,நடைபெற்ற,நடைபெறு,J,AdjAtr,5
s197,4,செய்தியாளர்,செய்தியாளர்,N,Atr,5
s197,5,சந்திப்பில்,சந்திப்பு,N,AAdjn,8
s197,6,அவர்,அவர்,R,Sb,8
s197,7,இவ்வாறு,இவ்வாறு,A,AAdjn,8
s197,8,தெரிவித்தார்,தெரிவி,V,Pred,0
s197,9,.,.,Z,AuxK,0
s198,1,"""","""",Z,AuxG,7
s198,2,பின்,பின்,N,Atr,3
s198,3,லேடன்,லேடன்,N,Sb,7
s198,4,உயிருடன்,உயிர்,N,AAdjn,7
s198,5,பிடிபட,பிடிபடு,V,Pred_M,7
s198,6,வேண்டும்,வேண்டு,V,AuxV,5
s198,7,அல்லது,அல்லது,C,Coord,0
s198,8,கொல்லப்பட,கொல்,V,Pred_M,7
s198,9,வேண்டும்,வேண்டு,V,AuxV,8
s198,10,.,.,Z,AuxK,0
s199,1,அமெரிக்காவின்,அமெரிக்கா,N,Atr,2
s199,2,பாதுகாப்புக்கு,பாதுகாப்பு,N,Obj,4
s199,3,இது,இது,R,Sb,4
s199,4,முக்கியம்,முக்கியம்,N,AAdjn,5
s199,5,என்பதால்,என்,T,AuxC,9
s199,6,அதற்கான,அதற்கான,J,Atr,7
s199,7,பணிகள்,பணி,N,Sb,9
s199,8,தொடர்ந்து,தொடர்,A,AAdjn,9
s199,9,நடைபெறும்,நடைபெறு,V,Pred,0
s199,10,.,.,Z,AuxK,0
s200,1,இதற்காக,இது,A,AAdjn,13
s200,2,நாட்டின்,நாடு,N,Atr,8
s200,3,மிகச்,மிக,Q,Atr,4
s200,4,சிறந்த,சிறந்த,J,Atr,5
s200,5,அதிகாரிகள்,அதிகாரி,N,Sb_M,8
s200,6,உம்,உம்,T,AuxZ,5
s200,7,வீரர்கள்,வீரர்,N,Sb_M,8
s200,8,உம்,உம்,T,Coord,13
s200,9,இரவ்,இரவு,N,AAdjn_M,12
s200,10,உம்,உம்,T,AuxZ,9
s200,11,பகல்,பகல்,N,AAdjn_M,12
s200,12,உம்,உம்,T,Coord,13
s200,13,பாடுபட்டு,பாடுபடு,V,Pred,0
s200,14,வருகின்றனர்,வரு,V,AuxV,13
s200,15,.,.,Z,AuxK,0
s201,1,அல்கொய்தா,அல்கொய்தா,N,Atr,2
s201,2,இயக்கம்,இயக்கம்,N,Sb,10
s201,3,உலகத்துக்கு,உலகம்,N,Obj,10
s201,4,இன்னும்,இன்னும்,A,AAdjn,10
s201,5,மிகப்,மிக,Q,Atr,6
s201,6,பெரும்,பெரும்,J,Atr,7
s201,7,அச்சுறுத்தல்,அச்சுறுத்தல்,N,AAdjn,8
s201,8,ஆகவ்,ஆகு,T,AAdjn,10
s201,9,ஏ,ஏ,T,AuxZ,8
s201,10,உள்ளது,உள்,V,Obj,11
s201,11,என்ற்,என்,T,AuxC,14
s201,12,உம்,உம்,T,AuxZ,11
s201,13,ஒபாமா,ஒபாமா,N,Sb,14
s201,14,கூறிய்,கூறு,V,Pred,0
s201,15,உள்ளார்,உள்,V,AuxV,14
s201,16,.,.,Z,AuxK,0
s202,1,மத்திய,மத்திய,N,Atr,4
s202,2,மனிதவள,மனிதவளம்,N,Atr,4
s202,3,மேம்பாட்டுத்துறை,மேம்பாட்டுத்துறை,N,Atr,4
s202,4,அமைச்சர்,அமைச்சர்,N,Atr,6
s202,5,கபில்,கபில்,N,Atr,6
s202,6,சிபல்,சிபல்,N,Sb,10
s202,7,உயர்கல்வியில்,உயர்கல்வி,N,AAdjn,10
s202,8,கூடுதல்,கூடுதல்,J,Atr,9
s202,9,கவனம்,கவனம்,N,Atr,10
s202,10,செலுத்துவதை,செலுத்து,V,Obj,11
s202,11,விட்டு,வீடு,V,AAdjn,17
s202,12,பள்ளிக்,பள்ளி,N,Atr,13
s202,13,கல்வி,கல்வி,N,Atr,14
s202,14,வளர்ச்சி,வளர்ச்சி,N,AAdjn,15
s202,15,மீது,மீது,P,AuxP,17
s202,16,கவனம்,கவனம்,N,Obj,17
s202,17,செலுத்த,செலுத்து,V,Obj,19
s202,18,வேண்டும்,வேண்டு,V,AuxV,17
s202,19,என்று,என்,T,AuxC,27
s202,20,காங்கிரஸ்,காங்கிரஸ்,N,Atr,21
s202,21,கட்சியின்,கட்சி,N,Atr,23
s202,22,மூத்த,மூத்த,J,Atr,23
s202,23,தலைவர்,தலைவர்,N,Atr,25
s202,24,திக்விஜய்,திக்விஜய்,N,Atr,25
s202,25,சிங்,சிங்,N,Sb,27
s202,26,கருத்து,கருத்து,N,Obj,27
s202,27,தெரிவித்த்,தெரிவி,V,Pred,0
s202,28,உள்ளார்,உள்,V,AuxV,27
s202,29,.,.,Z,AuxK,0
s203,1,ஐஐடியில்,ஐஐடி,N,AAdjn,9
s203,2,மருத்துவப்,மருத்துவம்,N,Atr,3
s203,3,படிப்புகள்,படிப்பு,N,Atr_M,9
s203,4,",",",",Z,AuxX,9
s203,5,வெளிநாட்டு,வெளிநாடு,N,Atr,6
s203,6,பேராசிரியர்கள்,பேராசிரியர்,N,Atr_M,7
s203,7,மற்றும்,மற்றும்,C,Coord,9
s203,8,மாணவர்கள்,மாணவர்,N,Atr_M,7
s203,9,",",",",Z,AuxX,14
s203,10,புதிய,புதிய,J,Atr,13
s203,11,நுழைவுத்,நுழைவு,N,Atr,13
s203,12,தேர்வு,தேர்வு,N,Atr,13
s203,13,முறைகள்,முறை,N,Atr_M,9
s203,14,ஆகியவை,ஆகியவை,N,Obj,15
s203,15,குறித்து,குறி,P,AuxP,16
s203,16,ஆலோசிக்கப்படுவத்,ஆலோசி,V,Obj,17
s203,17,ஆக,ஆக,T,AuxC,22
s203,18,நேற்று,நேற்று,A,AAdjn,22
s203,19,அமைச்சர்,அமைச்சர்,N,Atr,21
s203,20,கபில்,கபில்,N,Atr,21
s203,21,சிபல்,சிபல்,N,Sb,22
s203,22,கூறிய்,கூறு,V,Pred,0
s203,23,இருந்தார்,இரு,V,AuxV,22
s203,24,.,.,Z,AuxK,0
s204,1,இந்,இந்த,D,AuxA,2
s204,2,நிலையில்,நிலை,N,AAdjn,30
s204,3,",",",",Z,AuxX,30
s204,4,ஆளுங்கட்சியின்,ஆளுங்கட்சி,N,Atr,6
s204,5,மூத்த,மூத்த,J,Atr,6
s204,6,தலைவர்,தலைவர்,N,Atr_M,12
s204,7,உம்,உம்,T,AuxZ,6
s204,8,மத்தியப்,மத்திய,N,Atr,9
s204,9,பிரதேசத்தின்,பிரதேசம்,N,Atr,11
s204,10,முன்னாள்,முன்னாள்,J,Atr,11
s204,11,முதல்வர்,முதல்வர்,N,Atr_M,12
s204,12,உம்,உம்,T,Coord,13
s204,13,ஆன,ஆன,T,Atr,15
s204,14,திக்விஜய்,திக்விஜய்,N,Atr,15
s204,15,சிங்,சிங்,N,Sb,27
s204,16,",",",",Z,AuxX,27
s204,17,பள்ளிக்,பள்ளி,N,Atr,18
s204,18,கல்வி,கல்வி,N,AComp,19
s204,19,மீது,மீது,P,AuxP,21
s204,20,கவனம்,கவனம்,N,Sb,21
s204,21,செலுத்த,செலுத்து,V,Obj,24
s204,22,ப்பட,படு,V,AuxV,21
s204,23,வேண்டும்,வேண்டு,V,AuxV,21
s204,24,என்று,என்,T,AuxC,27
s204,25,கபில்,கபில்,N,Atr,26
s204,26,சிபலுக்கு,சிபல்,N,Obj,27
s204,27,அறிவுறுத்திய்,அறிவுறுத்து,V,Sb,30
s204,28,இருப்பது,இரு,V,AuxV,27
s204,29,பரபரப்பை,பரபரப்பு,N,Obj,30
s204,30,ஏற்படுத்திய்,ஏற்படுத்து,V,Pred,0
s204,31,உள்ளது,உள்,V,AuxV,30
s204,32,.,.,Z,AuxK,0
s205,1,இவர்,இவர்,R,Sb,11
s205,2,ஏற்கெனவே,ஏற்கெனவே,A,AAdjn,11
s205,3,",",",",Z,AuxX,11
s205,4,உள்துறை,உள்துறை,N,Atr,6
s205,5,அமைச்சர்,அமைச்சர்,N,Atr,6
s205,6,சிதம்பரத்தின்,சிதம்பரம்,N,Atr,9
s205,7,மாவோயிஸ்ட்,மாவோயிஸ்ட்,N,Atr,9
s205,8,எதிர்ப்புக்,எதிர்ப்பு,N,Atr,9
s205,9,கொள்கைகள்,கொள்கை,N,Obj,10
s205,10,குறித்து,குறி,P,AuxP,11
s205,11,விமர்சித்த்,விமர்சி,V,Sb,13
s205,12,இருந்தார்,இரு,V,AuxV,11
s205,13,என்பது,என்,T,AuxC,15
s205,14,குறிப்பிடத்,குறிப்பிடு,V,AAdjn,15
s205,15,தக்கது,தகு,V,Pred,0
s205,16,.,.,Z,AuxK,0
s206,1,குஜராத்,குஜராத்,N,Atr,3
s206,2,உள்ளாட்சித்,உள்ளாட்சி,N,Atr,3
s206,3,தேர்தலில்,தேர்தல்,N,AAdjn,7
s206,4,பெரும்பான்மையான,பெரும்பான்மை,J,Atr,5
s206,5,இடங்களில்,இடம்,N,AComp,7
s206,6,பாஜக,பாஜக,N,Sb,7
s206,7,வெற்றி,வெற்றி,N,Pred,0
s206,8,பெற்றுள்ளது,பெறு,V,CC,7
s206,9,.,.,Z,AuxK,0
s207,1,ஆமதாபாத்,ஆமதாபாத்,N,Atr_M,10
s207,2,",",",",Z,AuxX,10
s207,3,ராஜ்கோட்,ராஜ்கோட்,N,Atr_M,10
s207,4,",",",",Z,AuxX,10
s207,5,சூரத்,சூரத்,N,Atr_M,10
s207,6,",",",",Z,AuxX,10
s207,7,வதேதரா,வதேதரா,N,Atr_M,10
s207,8,",",",",Z,AuxX,10
s207,9,ஜாம்நகர்,ஜாம்நகர்,N,Atr_M,10
s207,10,",",",",Z,Coord,12
s207,11,பாவ்நகர்,பாவ்நகர்,N,Atr_M,10
s207,12,ஆகிய,ஆகு,J,AdjAtr,14
s207,13,6,6,U,Atr,14
s207,14,நகரங்களில்,நகரம்,N,AAdjn,22
s207,15,மொத்தம்,மொத்தம்,J,AComp,16
s207,16,உள்ள,உள்,J,AdjAtr,19
s207,17,555,555,U,Atr,18
s207,18,உள்ளாட்சி,உள்ளாட்சி,N,Atr,19
s207,19,இடங்களில்,இடம்,N,Atr,20
s207,20,444-ல்,444-ல்,U,Atr,22
s207,21,பாஜக,பாஜக,N,Sb,22
s207,22,வெற்றி,வெற்றி,N,Pred,0
s207,23,பெற்றுள்ளது,பெறு,V,CC,22
s207,24,.,.,Z,AuxK,0
s208,1,சோராபுதீன்,சோராபுதீன்,N,Atr,4
s208,2,போலி,போலி,N,Atr,4
s208,3,என்கவுன்ட்டர்,என்கவுன்ட்டர்,N,Atr,4
s208,4,வழக்கில்,வழக்கு,N,AAdjn,13
s208,5,உள்துறை,உள்துறை,N,Atr,6
s208,6,அமைச்சர்,அமைச்சர்,N,AComp,7
s208,7,ஆக,ஆகு,A,AComp,8
s208,8,இருந்த,இரு,J,AdjAtr,10
s208,9,அமித்,அமித்,N,Atr,10
s208,10,ஷா,ஷா,N,Sb,13
s208,11,சிபிஐ,சிபிஐ,N,Atr,12
s208,12,போலீஸாரால்,போலீஸார்,N,AAdjn,13
s208,13,கைது,கைது,N,AComp,14
s208,14,செய்யப்பட்ட,செய்,J,AdjAtr,15
s208,15,விவகாரம்,விவகாரம்,N,Sb,20
s208,16,தேர்தல்,தேர்தல்,N,Atr,17
s208,17,பிரசாரத்தில்,பிரசாரம்,N,AAdjn,20
s208,18,முக்கிய,முக்கியம்,J,Atr,19
s208,19,இடத்தைப்,இடம்,N,Obj,20
s208,20,பெற்ற்,பெறு,V,Pred,0
s208,21,இருந்தது,இரு,V,AuxV,20
s208,22,.,.,Z,AuxK,0
s209,1,இதுகுறித்து,இதுகுறித்து,A,AAdjn,4
s209,2,இன்று,இன்று,A,AAdjn,4
s209,3,பொதுக்கூட்டங்களில்,பொதுக்கூட்டம்,N,AComp,4
s209,4,பேசிய,பேசு,J,AdjAtr,7
s209,5,முதல்வர்,முதல்வர்,N,Atr,7
s209,6,நரேந்திர,நரேந்திர,N,Atr,7
s209,7,மோடி,மோடி,N,Sb,21
s209,8,",",",",Z,AuxX,21
s209,9,"""","""",Z,AuxG,20
s209,10,காங்கிரஸ்,காங்கிரஸ்,N,Atr,15
s209,11,-,-,Z,AuxG,15
s209,12,சிபிஐ,சிபிஐ,N,Atr,14
s209,13,புலனாய்வு,புலனாய்வு,N,Atr,14
s209,14,அமைப்பின்,அமைப்பு,N,Atr,15
s209,15,கூட்டணியை,கூட்டணி,N,Obj,17
s209,16,மக்கள்,மக்கள்,N,Sb,17
s209,17,நிராகரித்து,நிராகரி,V,Obj,20
s209,18,விட்டனர்,விடு,V,AuxV,17
s209,19,"""","""",Z,AuxG,20
s209,20,என்று,என்,T,AuxC,21
s209,21,குறிப்பிட்டார்,குறிப்பிடு,V,Pred,0
